text,user,location,genre,sentiment
TopShelf CountryMusic Nashville has found its voice during the fight for socialracial justice with artists like     leading the way via s  for   ,STARCountry967,Lewistown PA,country,0.0
If you make friends with Bluegrass you will have a friend for life If you make friends with yourself you will never be alone Maxwell Lead sheets available for BluegrassCountry Bands Email don com Bluegrassmusic Countrymusic  ,SituationalComm,London Ontario,country,0.4
The edited version of this photo made for a terrific closeup but we also love this wide shot of MartyRobbins just looking so cool MartyMonday countrymusic classiccountry ,MartyRobbinsAZ,United States,country,0.1875
AsmodeusX covers a Hank Williams III song Country Heroes Live  Americana countrymusic neofolk,JamesIacobus,Seattle WA,country,0.13636363636363635
Life is a great big canvas amp you should throw all the paint on it you can  Danny Kaye MondayMorning mondaythoughts MondayMotivation quotes KrisKristofferson life living music songwriting Veteran birthday versatility creativity countrymusic Inspiration ,weareji,,country,0.26666666666666666
Now Playing on DownHomeRadio  Tim Culpepper  Ghost Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Living My Fathers Dream by David L Resler BMI  singersongwriter singer songwriter kbcountryradio texascountry texasmusic indieartist musiclife musicismylife musician musicman music countrymusic  ,DavidLResler,Phoenix Arizona,country,0.0
Give  more likes and more views for her lyric video of CoolWithThat on  And subscribe to her chanel Push the bell button and get notifications when she post someting on youtube AlexisTaylor CountryMusic Youtube CountrySinger ,Jessicab19856,Amersfoort Nederland,country,0.4166666666666667
Today at 4pm EP Join guest host  for CountryClassics Also streaming at 4pm ET on our free  channel and  WatchHeartland TheHeartofCountry countrymusic musicvideos streaming Roku ,WatchHeartland,Tennessee,country,0.4
 just announced why he is canceling his  debut scheduled for this Saturday   margaritaville countrymusic ,EveryNashThing,Nashville,country,0.0
Songs about the BottomOfTheGlass today   This is my favorite glass from my childhood Bluegrass CountryMusic 247 RealRootsRadio ,RhondaVincent13,Nashville Tennessee,country,0.5
Loves the music video for FordOrAChevy is officially here Had so much fun filming this one ford chevy countrymusic newcountry newmusic Country nashville fishing hunting Canada kelseaballerini taylorswift carrieunderwood shaniatwain ,jadenaraine,,country,0.3
what a man A true true authentic countrymusic hero ,gunnerdel,,country,0.39999999999999997
Still time to vote for AshleyMcBryde or KeithUrban or MaddieandTae to make the 945MostWanted poll closes at 1100am  MusicNews countrymusic TheVille ,945Country,Topeka KS,country,0.0
Now Playing on DownHomeRadio  Lori Hardman  I Thought Love Was A Two Way Street Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.5
Happy MoriondoMonday yall Check out my Fathersdaytribute for my daddy Hope yall like this originalsong livemusic originalmusic countrymusic acousticmusic fathersday MondayMusic ,lizmoriondo,Nashville,country,0.8
keithwhitley allisonkrauss classiccountry countrylove countrymusic reallove realcountrymusic realcountry lyrics iwantthis  Irving Texas ,RyanJTruePrince,Irving Texas,country,0.0
MORNINGS BLESSING When its A Monday morning of new beginning Feel within it can be a Monday morning of unexpected blessings Poetry Songwriting Poem CountryMusic inspiration Motivation ThankYouJesus GoodMorning AllIsPossible PracticeWhatYouPreach ,edwinpierrot26,Tisdale Saskatchewan Canada,country,0.11818181818181818
Checkout all these extraordinarily countryartists music NashvilleOnline countrymusic Nashville Spotify NowPlaying       Nashville Online Hot Country Now ,NASHonline,Nashville TN,country,0.29166666666666663
countrymusic happybirthday to KrisKristofferson BornOnThisDay June 221936 in Brownsville Texas ,obrienmaggie17,,country,0.0
Now Playing on DownHomeRadio  Tony Clarke  What Makes Us Go On Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
How Did You Get So Ugly Overnight asks a countrymusic song title ,MTDixonRice,Kalispell Montana,country,-0.7
              Happy 84th Birthday Kris Kristofferson June 22 1936 KrisKristofferson wallstar cast live Why Me Lord    ClassicMusic CountryMusic Music ,Jimmy27BronxNY,Bronx New York USA ,country,0.4681818181818182
Start every day with gratitude It wil change your life  music NowPlaying countrymusic countrysong hear songwriter song dt grateful blessed daveanddoland,davedolandmusic,Los Angeles CA,country,0.0
Still time to vote for LukeBryan or SamHunt or TimMcGraw to make the 945MostWanted poll closes at 1100am  MusicNews countrymusic NutHouse TeamMcGraw ,945Country,Topeka KS,country,0.0
Had fun playing one of my earlier songs live a few days ago The full music video can be watched here on YouTube  musicvideo original originalsongs originalmusic songwriter homeconcert countrymusic todayscountry newcountry newcountrymusic ,michaelsrocky,San Francisco Bay Area CA,country,0.16022727272727272
Youve got me on your radio 7 hours a day this week Noon  7p on  AND I can take YOUR calls 404 7411015  Lets ROLLCountryMusic  ,CoreyDylan,Atlanta GA,country,0.0
Now Playing on DownHomeRadio  the Sixpins  Mean Ol Woman Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,-0.3125
Yes Always Happy MotivationalMonday RachelLipsky CountryMusic LeaveTheNightBurning DancingInTheNeon RiotSouth ,rachellipsky,Nashville TN,country,0.8
We put Jesus in our CountryMusic 247 worldwide at  and on our free app,HLERadio,Jennings Louisiana,country,0.4
Some thoughts on being a dad HappyFathersDay  HappyFathersWay songwriter americanamusic countrymusic independentartist unsignedartist,NickWalkerMusic,Fredericksburg VA,country,0.0
MEET   the songwriter behind s GoodAsYou  who just released his tune GoodLove LISTEN HERE   CompleteCountry CountryMusic ShyCarter GoodLove ,CompleteCountry,Nashville North aka Canada,country,-0.4
Still time to vote for KaneBrown or MirandaLambert or ScottyMcCreery to make the 945MostWanted poll closes at 1100am  MusicNews countrymusic RanFans ,945Country,Topeka KS,country,0.0
Now Playing on DownHomeRadio  Carol Chaney  You Aint Woman Enough  To Take My Man Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
  ️ Check out Run To by Jessica Lynn on Amazon Music ️   promotion country countrymusic newmusic NewMusicAlert,YTPopMusicChan1,The Netherlands,country,0.0
  ️ Jessica Lynn  Run To ️          promotion country countrymusic newmusic NewMusicAlert ,YTPopMusicChan1,The Netherlands,country,0.0
  ️ Jessica Lynn  Run To ️          promotion country countrymusic newmusic NewMusicAlert,YTPopMusicChan1,The Netherlands,country,0.0
Cupids Arrow by Michael George Ross Official Audio  via  PrideMonth PRIDE2020 Pride countrymusic country NewMusicMonday music,michaelross186,NC,country,0.0
When your tryin to sing vocals and there is a 69 camera guy in the booth with you bigsam weareinhereboys countrymusic ,RileyGreenstar,Sea to Tennessee ,country,0.0
Now Playing on DownHomeRadio  The Nelson Brothers  Little Hearts Can Have Big Dreams Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,-0.09375
Checkout all these extraordinarily countryartists music NashvilleOnline countrymusic Nashville Spotify NowPlaying️      Nashville Online Hot Country Now ,NASHonline,Nashville TN,country,0.29166666666666663
Now Playing on DownHomeRadio  Brian Lee Robinson  The Gone Side of Goodbye Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Have you heard the new single yet  countrymusic nashville,stevenmetzmusic,Nashville TN,country,0.032467532467532464
oin  Concert amp Radio Tours Exclusive Corp pkgs available Love 4 U 2 be official sponsor advertising countrymusic cowgirlstyle clothingdesign cowgirls Ariat Corralboots       ,johnreichardwes,United States,country,0.45
Now Playing on DownHomeRadio  Debbie Nunn  Aint Going Out Tonight Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Checkout all these extraordinarily countryartists music NashvilleOnline countrymusic Nashville Spotify NowPlaying       Nashville Online Hot Country Now ,NASHonline,Nashville TN,country,0.29166666666666663
I chose images from the DustBowl because I used GreatDepression era Harmonies and howling minor blues chords Seemed to fit  Smoke and Mud  remaster KintnerKing   acoustic folk poignant americana americanart countrymusic,kellykintner,Henrietta TX,country,0.11666666666666668
Canadian country superstar Brett Kissel on stage during his BK DriveIn tour stop in Regina        countrymusic bkdrivein  reginasaskatchewan ccma ,dalemphoto,edmonton ab,country,0.0
Now Playing on DownHomeRadio  Country Lou Watson  Poor House Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,-0.4
Hear this and more on Episode 16 with  Head over to Spotify Apple Podcasts or  now outsidethecirclepodcast otc podcast countrymusic singersongwriter singer songwriter musician country music nashvillemusic musicmonday ,OTCthePodcast,,country,0.5
Join Laura Dunn right now for two hour of country music the classics and best of today ONLY on  or FREE from your bedside unit across  Coventry Country Countrymusic hospitalradio warwickshire,Covhosradio,Coventry England,country,0.4214285714285714
Fredo Bang  Yo Slime Instrumental   fredobang akon viralvideos DanceMusic Rnb DanceHall kpop RockMusic Country CountryMusic Instrumentals Music Downloads Streaming ,InstrumentalBox,,country,0.0
Fend off the enemy Sing out the jubilee With all the fire we can breathe  Change on the Rise by  MusicMonday NowPlaying folkmusic americana bluegrass countrymusic singersongwriter MondayMorning MondayVibes music musician folk ,pooka798,DCBaltimore,country,0.0
Now Playing on DownHomeRadio  Austin Hopkins  Where My Heart Has Been Before Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Being a Father is a privilege and nothing short of amazing    dadsgirl ltcalbum countrymusic canadiancountrymusic newmusic newreleases topsail myhometown mydaughter mylife myfamily ,justinfancy,St Johns Newfoundland,country,0.30000000000000004
Now Playing on DownHomeRadio  Joe Farren  Away Forever Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Today in music history Kris Kristofferson is born 1936 What an AMAZING songwriter countrymusic  ,PatchworkMusic,Indianapolis,country,0.6000000000000001
Now Playing on DownHomeRadio  100 Proof  The Promise Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Music Fact Of The Day 22 June 1936  American country music singer songwriter and actor Kris Kristofferson was born in Brownsville Texas KrisKristofferson CountryMusic ,CRAVEGuitars,Cornwall England UK,country,0.0
Good morning yallhow are you whats your favorite CountryMusic song to wake up to,ShuggaMusic,US 3499135485270270,country,0.6
New music video now on my YouTube Channel PADDY RYAN MUSIC  JOLENE COVER LIVE PERFORMANCE  via  dollypartonchallenge countrymusic jolene live YouTube,paddyryanmusic,Den Haag Nederland,country,0.13636363636363635
Now Playing on DownHomeRadio  Lisa Mitts  See The Scars Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
New single  Good Time by Country female singer  out on Spotify spotifymusic femalesinger countrymusic ,thetunesclub,,country,0.19123376623376623
Stream the acoustic version of Walk With Me by  on Spotify and all major streaming platforms  Acoustic AtticusJones CountryMusic Music Country Guitar ,MPMusicHouse,Nashville TN  New York NY,country,0.0625
Just a reminder to take advantage of the early bird special Be there so you dont have to say you missed it countrymusic Ivandaigle dirtcountyconfederates ,seanchai13,New Brunswick Canada,country,0.2285714285714286
Now Playing on DownHomeRadio  Brian Lee Robinson  That Old Cat Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.1
Now Playing on DownHomeRadio  Roger Allen  Could It Be You Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
𝐃𝐞 𝐒𝐨𝐧𝐠 𝐎𝐟 𝐓𝐡𝐞 𝐃𝐚𝐲 SOD is van  met de song What If I Never Get Over You SOD LadyA NewCountry WhatIfINeverGetOverYou CountryMusic  What if Im trying but then I close my eyes and then Im right back ,NewCountryNL,,country,0.14285714285714285
Should there be trigger warnings on country songs   Doug Stone thinks so  Everybody chillax I am joking TriggerWarning TriggerWarnings PoliticalCorrectness CountryMusic,ConservaTibbs,Indiana,country,0.0
Welcome in summer 2020 with JimmyRaydio LIVE 68 est Playing your requests right here   countrymusic ,jimmyraydio,Virginia Beach,country,0.40735930735930737
Now Playing on DownHomeRadio  Chris Story  Here After Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
BRASS MONKEY from today on JAM RADIO ONLY THE NEWEST  rock classicrock countrymusic folkmusic BluesMusic Jazz folk Radio OnlineRadio radiostation music listen nowplaying ListenNow NewMusic rockmusic metal ,jamonlineradio,Spain,country,-0.025
Updated 1030  226  mattspracklen EmergingArtist songwriters countrymusic musiccrowns ukcountrymusic TwitterMusic revoltplaylists MusicCityMemo newmusic singersofinstagram SupportNewMusic,foreverfbc,United Kingdom,country,0.0
Now Playing on DownHomeRadio  Chris James and the Showdowns  Not like Thismp3 Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Now Playing on DownHomeRadio  Sam L Smith  Best Things in Life Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,1.0
GOOD DAY THE NEWEST ROCK COUNTRY FOLK BLUES AND JAZZ ON JAM RADIO  ONLY THE NEWEST  rock classicrock countrymusic folkmusic BluesMusic Jazz folk Radio OnlineRadio radiostation music world listen nowplaying ListenNow NewMusic rockmusic ,jamonlineradio,Spain,country,0.35
Now Playing on DownHomeRadio  The Western Suntones  Down The Line Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,-0.07777777777777779
Yesterdays live stream with  thanks for inviting me on   saveourvenues ukcountry countrymusic ,BiddyRonelle,,country,0.16818181818181818
A very happy birthday to the incomparable Kris Kristofferson who turns 84 today Lets recall the time he made our man  cry   KrisKristofferson country countrymusic  ,hotpress,Ireland,country,0.7
Now Playing on DownHomeRadio  Tarzanaland  No No Song Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Now Playing on DownHomeRadio  Nicole Illos  Classy and Country Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.1
Happy 84th birthday to an inspiration and legend kriskristoffersen one man who truly defined a genre and got me making country music the right way telling my story country countrymusic highwayman ,phoenixmorbyUK,London England,country,0.5428571428571429
Now Playing on DownHomeRadio  Greg Fritsch  Cold Cold Rain Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,-0.6
 NEW ROMANTIC PUNJABI SONG CHECK IT OUT BiggerLove countrymusic BlackLivesMatter sidhumoosewala covid19 punjabisong,NavtejS47890531,,country,0.06818181818181818
Now Playing on DownHomeRadio  Randy Jack  Shes Up For Everything Pressed Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Two Nashville Panels Will Explore Influence Of Black Music Purpose Behind Blackout Tuesday Campaign  Countrymusic nashvillemusic music ,MLHouse,Newport Beach CA,country,-0.2833333333333333
Now Playing on DownHomeRadio  Jennifer Mlott  Before I Cry Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
I love this song   CountryMusic  Bubba aint never been accused of being mentally stable,ConservaTibbs,Indiana,country,0.2
Now Playing on DownHomeRadio  Chelsey Danfield  Bathtub Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Now Playing on DownHomeRadio  Lisa Mitts  Let The Love Rain Down Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.17222222222222222
Spot on ladies countrymusic has many faces and its not a matter of the color of your skin or your hair  and  Ill be back for more ,jonasomcountry,Grästorp V Götaland Sweden,country,0.125
Music new or old some are legendary music   countrymusic itsmylife hiphop happy songs jazz rock Dance salsa happymoods beats ALLLIVESMATER SocialDistancing ,Holistic2019,United States,country,0.509090909090909
Compiling Tuesdays playlist still got time to get your new tracks recommendations or requests on the show One track we are playing  Raising Hell Also part 2 of our interview with  Who else should we be playing CountryMusic UKCountryMusic ,SW20Country,Pontypool Wales,country,0.13636363636363635
Now Playing on DownHomeRadio  Bristol Kids  The Girl Is Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
CountryMusic Latest video on my YouTube channel David Houston  Okie From Muskogee  ,BeMisty,Netherlands ,country,0.5
Morning vibes for Monday June 22 2020 countrymusic countrypolitan go ,callsignENIAC,127001,country,0.0
NEW MOCHA amp THE FLAME SONG ALERT 62620 babydontgo Baby Dont Go streaming everywhere June 26 newrelease comingsoon newmusic songwriters mochaandtheflame couples newsongs countrymusic streamingmusic songwriterslife countrygirl countryboy  ,mochaandflame,United States,country,0.13636363636363635
Now Playing on DownHomeRadio  Randy Jack  When April Comes Around Mp3 Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
I like my country music at a volume I cant hear you complain about it quotestoliveby countrymusic,Greg64399931,,country,0.0
Now Playing on DownHomeRadio  Toni Clare  Proved You Wrong Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,-0.5
Now Playing on DownHomeRadio  Downtime  What She Means to Me Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Going back to my world cause I never belonged in yours countrymusic forgiveness movingon tired  ,sonotech63,A traveling Sonographer,country,-0.2
REG LINDSAY collectables USA Nashville Tamworth countrymusic   ,CountryMusicAU,AU,country,0.0
Now Playing on DownHomeRadio  Renato Telles Sbeghen  Overdubbing Soldier Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Heres a little sneak peek at what Barbara and I were up to today She turned me into a country girl countrymusic photoshoot newmusic comingsoon  Nashville Tennessee ,JessicaLynne,Seattle WA,country,-0.1875
Carly Pearce Hope Youre Happy Now  Shoutout Lee Brice countrymusic,npatron87,,country,0.8
EP Release and New Song Previews  via   eprelease newmusic roughcuts songpreviews birmingham spotify applemusic countrymusic folkmusic longfingernails americanamusic,stephensmusic,Sand Mountain Alabama,country,0.13636363636363635
Now Playing on DownHomeRadio  Mack Meadows  Lifes Ever Winding Road Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
 came on my Pandora station for the first time ever and it was a great feeling to hear his music playing unexpectedly countrymusic ,shashabara,MI,country,0.38333333333333336
310 to Tucson CountryRap CountryMusic CountryHipHop Tucson Arizona ,TeeWilsonMusic,Tucson AZ,country,0.0
Now Playing on DownHomeRadio  Chloe Collins  Didnt Want You Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Weve come a long ways since then countrymusic 51 Years Ago Hee Haw Makes PrimeTime Debut on CBS  ,leighsmusic,Downunder Australia,country,-0.05
Photoshoot today with the amazing  pink and purple pop pics for the new releases coming out hailmary itmadememe countrymusic  Barbara Potter Photography ,JessicaLynne,Seattle WA,country,0.21212121212121215
Now Playing on DownHomeRadio  Neil w Young  1959 Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.1
Tommy John Ehman  Fast Cadillac Pink Guitar Clip Getting you warmed up and ready for my new single release coming July 6 2020 countrymusic countryradio   via ,TJEhman,Craik SK Canada,country,0.072987012987013
From the main stage to the side stage PAV our team sure enjoyed this years Porterfield Country Music Festival Team OutlawD countrymusic coldbeer team party countrymusicfestival cheers  Porterfield ,outlawdband,,country,0.38888888888888884
Now Playing on DownHomeRadio  Jonathan Smith  Last Leaf Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
STILL AVAILABLE beckettauthenticated autographed photo of Amy Grant from VeriSigned on eBay   and Amazon   amygrant music christianmusic countrymusic christian ,VeriSigned,Las Cruces NM,country,0.2
Now Playing on DownHomeRadio  Chelsey Danfield  At the Time Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Gave countrymusic a try brooksanddunn reddirtroad newmusic guitar vocals practice music nashville Tennessee nottoshabby accent listen ,brianrichman6,USA,country,0.0
Now Playing on DownHomeRadio  Rachel Sellick  One Lump Of Sugar Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
If you havent heard this song  you should before is too late   brettyoung countrymusic love Trending,shu8iy8ng,Wonderland ,country,0.1
  classic CountryMusic indeed And for the trifecta  ,myboxerandI,Ohio USA,country,0.16666666666666666
Now Playing on DownHomeRadio  Richard Mulligan  Four Country Roads Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
If I Cant be Number One in Your Life then Number Two on You says a rude countrymusic song title ,MTDixonRice,Kalispell Montana,country,-0.3
New in Shop 1980s Piano and Vocals Music Book I Love Country Music Canadian Edition On the Road Again  Always on My Mind  You and I  via  etsyseller countrymusic ontheroadagain pianomusic sheetmusic shopredcurlzs,redcurlzs,Toronto,country,0.3181818181818182
Now Playing on DownHomeRadio  Adam Walsh  Across the Ballroom Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Thank you Mr Ricky Skaggs  for signing my card Total class act TTM autographs ttmsuccess legend countrymusic rickyksaggs   nashville mandolin bluegrass   ryman   ,vinatgecardguy,,country,0.0
Follow gregwhitejr countrymusic on  ,GregWhiteJr,Tampa FL,country,0.0
Now Playing on DownHomeRadio  DML Conspiracy  Secret To the Grave Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,-0.4
Shout out to the REAL FATHERS that didnt get to spend time with their children today seckondchaynce undeniablemuzik idontlikethatpart country countrymusic happyfathersday ,SeckondChaynce,TampaFl,country,0.2
Lets go Preorder for Google Play amp ITunes are now active Remember to PRESAVE Broken Bones on Spotify Its helpful  • • •  • • • countrymusic countrymusicsinger folkmusic folkmusicians folkmusician ,Poukepse,Grass Valley CA,country,-0.26666666666666666
Tina Tina now streaming  1700 plays on  this song is dope plus its my record label killing the POPMUSIC countrymusic who would of thought    ,Gadgio,Montbello Denver,country,0.0
Morgan Wallen If I Know Me 2019 CD Whiskey Glasses Chasin You  via  MorganWallen Chasinyou buynow countrymusic  whiskeyglasses,MusicFactoryMF,New Jersey USA,country,0.0
As cool as a couple of ranch Doritos Happy Fathers Day yall happyfathersday daddysgirl dad dadsofinstagram cowboy cowgirl country girldad 1990s countrymusic denim farmhousedecor portrait ,suspiciousminds,Columbus OH,country,0.575
Now Playing on DownHomeRadio  Cam Lakes  Finding My Roots Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Now Playing on DownHomeRadio  Mark Schneider  Put That Whiskey Bottle Down Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,-0.15555555555555559
How much longer do you think until we get to hear a countrymusic song thats like my wife left the dog ran away and my truck left for Dallas without me all on a Monday AutonomousVehicles lyrics jokes,TonicCorvid,Kingston Ontario,country,0.06666666666666667
Join me in honoring Dads from around the world daddysgirl countrymusic dad   ,Anastasiamusic1,Tulsa OK,country,0.0
Keep an ear out for   OneOfThemGirls playing overhead in stores all summer long VIA  NewMusic CountryMusic Shazam ,WhatsInStore2,Los Angeles CA,country,-0.05
Evening vibes for Sunday June 21 2020 countrymusic mandolin jesus ,callsignENIAC,127001,country,0.0
Chad Morgan known as the Sheik of Scrubby Creek is a legendary countrymusic entertainer with a quick wit and honest voice Born in Wondai Chad is despite rumours alive and well   Chad Morgan and Michael Aird 2012 johnoxleylibary ChadMorgan ,slqld,Brisbane Queensland Australia,country,0.5083333333333333
I Dream About You  singersongwriter countrymusic folkmusic folk ldnont Canada singer poet indie,SStajfer,Ontario Canada,country,0.0
Now Playing on DownHomeRadio  JC Hill  My Land Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Im having a party A party for TUA  FinsUp tua countrymusic ,13obbyO,Secaucus NJ,country,0.0
Her Smile  singersongwriter countrymusic folkmusic folk ldnont Canada singer poet indie,SStajfer,Ontario Canada,country,0.15
CountryMusic always makes cry Why is that HairMetal,GBPackers4ever,Packer Country Baby,country,0.0
Now Playing on DownHomeRadio  with David G  Down Home Roundup 5 Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,-0.15555555555555559
Go on over and give me a follow on Spotify   SundayFunday countrymusic womenofcountry indieartist ,ACJonesMusic,Ohio and Nashville,country,0.0
Favorite songs from Sunday June 21 2020 Old Camp Meetin Time   Turn Your Radio On   Ill Fly Away   Long Walk   Willin   Divorce Separation Blues   countrymusic ENIACPlaylist ,callsignENIAC,127001,country,0.16999999999999998
Im not a CountryMusic kinda vato but this Sunday night CountryMusics strong,GBPackers4ever,Packer Country Baby,country,0.4333333333333333
Now Playing on DownHomeRadio  Lisa Mitts  Love Has Never Failed Us Both Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.375
Happy Fathers Day to all the CountryDancing linedancing countrymusic loving dads out there country music CountryStrong cowboyroundup secondcityoutlaws goodtimes goodvibes AllAreWelcome Inclusive cowboyup  ,RickyMartel,Chicago IL,country,0.7
Our Skype Chat room the perfect place to get a request for Dad on this FathersDay  OnAirNow CountryMusic with     Radio As It Should Be   ,BGLRadio,DJs from North AmericaUK ,country,1.0
Fucking CountryMusic no matter how Racist the singers are music always hits your soul,GBPackers4ever,Packer Country Baby,country,-0.6
I cant wait to hear my new song on  tonight on backyardcountry Check it out at 9pm Theres so many great local independent artists featured on the show countrymusic music newmusic AustinHopkins TheWayYouMove   ,austin12384,Bartlett ,country,0.2872727272727273
Now Playing on DownHomeRadio  112258  Grand Ole Opry Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.5
Have yall checked out the video of my livestream Available to watch on my YouTube channel now livemusic covidlivestream roadtripamericana americanamusic countrymusic ,LucieTigerMusic,Sydney New South Wales,country,0.4
Most played artists for Sunday June 21 2020 1   25 2   23 3   22 4 The Local Honeys 21 5   20   256 songs  Song Themes  jesus love sweet art god countrymusic ENIACArtists ,callsignENIAC,127001,country,0.3375
Get your YEEEHAWWW ready for  and The CountryMusic Show on   SundayFunday time to TuneIn   or  app   or   FathersDay ,BGLRadio,DJs from North AmericaUK ,country,0.2
Heres a song I wrote with my buddy Billy Droze  If you like it share away Have a great day   countrymusic country music nashville singersongwriter singer guitar songwriter love musician newmusic chrismyersmusicspace countrysinger,chrismyersmusic,Florida,country,0.65
Now Playing on DownHomeRadio  Toril Karlengen Tveit  Cowboy Take Me Away Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Damn its a CountryMusic kinda night Lonely And Gone MontgomeryGentry,GBPackers4ever,Packer Country Baby,country,-0.09999999999999998
 Hey yall check out amp add this fantastic COWBOY cowgirlstyle countrymusic Spotify Playlist Great playlist to kick off the 2020 Wrangler Network NFR Las Vegas Nevada Thanks for including  music BucklesandBulls  ,johnreichardwes,United States,country,0.46666666666666673
Now Playing on DownHomeRadio  Rachel Sellick  Fragile Listen at  countrymusic indieradio indiecountry indiemusic country countryradio internetradio,DownHomeRadio1,Everett WA,country,0.0
Join  Concert amp Radio Tours Exclusive Corp pkgs available Love 4 U 2 be official sponsor advertising countrymusic cowgirlstyle clothingdesign cowgirls Ariat Corralboots       ,johnreichardwes,United States,country,0.45
Love this tune  tylerrich feelslikehome country countrymusic countrysong music recommended amazingsong ,MsMelDoe,Hamburg Germany,country,0.5
